time,last_low,last_high,last_open,last_close,last_volume,current_open,target_close,period_return,target_trade,profit
1579564800,8504.06,8734.84,8697.53,8628.89,5605.80561385,8628.89,8722.03,0.010793972341749778,1,94.0512052333279
1579651200,8465.0,8774.31,8628.89,8722.03,7520.65103045,8722.03,8660.38,-0.007068308639158711,-1,61.15302453362491
1579737600,8565.0,8791.76,8722.03,8660.38,5481.36960818,8660.38,8385.22,-0.03177227789080847,-1,266.1511224755494
1579824000,8278.0,8665.0,8660.38,8385.22,12206.24491133,8385.21,8427.26,0.005014781979223072,1,42.218610710645194
1579910400,8216.71,8509.99,8385.21,8427.26,8634.96792308,8427.58,8326.81,-0.011957169199224503,-1,99.46551098373479
1579996800,8252.73,8437.76,8427.58,8326.81,3783.20831697,8326.8,8595.0,0.03220925205361012,1,276.56168287937817
1580083200,8278.68,8595.0,8326.8,8595.0,5497.32293973,8595.0,8895.96,0.03501570680628262,1,311.1868287932975
1580169600,8556.6,8985.0,8595.0,8895.96,9548.60475006,8895.95,9394.5,0.05604235635317186,1,525.9634268431132
1580256000,8880.87,9418.91,8895.95,9394.5,17578.54006083,9391.14,9288.44,-0.010935839525339726,-1,101.47531239146578
1580342400,9224.75,9439.83,9391.14,9288.44,12233.05063864,9287.9,9503.08,0.023167777430850925,1,219.94507710522322
1580428800,9171.11,9574.68,9287.9,9503.08,12948.39766745,9502.71,9334.98,-0.017650754363755138,-1,164.60466953159636
1580515200,9195.49,9522.5,9502.71,9334.98,9719.06131452,9334.98,9380.18,0.004842002875207095,1,45.37343967143013
1580601600,9285.01,9458.08,9334.98,9380.18,4387.41986202,9380.18,9323.5,-0.006042527968546476,-1,56.28117200522833
1580688000,9140.0,9480.0,9380.18,9323.5,7307.92291459,9325.01,9280.49,-0.004774257614737189,-1,44.263142600941336
1580774400,9220.0,9619.95,9325.01,9280.49,11910.28572971,9280.49,9164.33,-0.012516580482280553,-1,114.59136793716696
1580860800,9078.05,9350.0,9280.49,9164.33,8190.74898707,9164.33,9613.82,0.049047775451124064,1,471.064948102938
1580947200,9150.0,9769.7,9164.33,9613.82,13267.06193659,9613.91,9763.01,0.015508778426259489,1,151.2609465044923
1581033600,9521.47,9857.0,9613.91,9763.01,12672.13678163,9763.01,9808.05,0.004613331339412646,1,45.20253665908267
1581120000,9713.99,9885.0,9763.01,9808.05,8516.62840515,9807.92,9905.64,0.009963376536513281,1,98.59492753399226
1581206400,9653.47,9955.0,9807.92,9905.64,8100.97112281,9905.64,10168.35,0.026521254558009473,1,269.4077213861507
1581292800,9888.76,10178.91,9905.64,10168.35,9649.74938704,10168.36,9851.78,-0.031133830824243036,-1,306.4169281858234
1581379200,9736.0,10199.0,10168.36,9851.78,13249.58715176,9851.78,10270.01,0.04245222690721875,1,435.5488100645462
1581465600,9706.0,10400.0,9851.78,10270.01,16722.06581913,10270.01,10351.13,0.007898726486147431,1,81.67898394786269
1581552000,10250.0,10483.86,10270.01,10351.13,13740.9848527,10351.13,10236.49,-0.011075119334797209,-1,113.25697797113881
1581638400,10083.1,10522.51,10351.13,10236.49,17101.28534969,10236.49,10371.33,0.01317248392759629,1,136.47956155506444
1581724800,10102.5,10395.66,10236.49,10371.33,8026.49620683,10371.33,9911.22,-0.044363644778442166,-1,439.2581455575905
1581811200,9750.0,10400.0,10371.33,9911.22,12323.28859704,9911.22,9921.0,0.000986760459358248,0,0.0
1581897600,9612.12,10048.34,9911.22,9921.0,9430.32887897,9920.52,9700.0,-0.022228673496953833,-1,215.40251478753174
1581984000,9467.0,9969.38,9920.52,9700.0,10144.62802455,9700.0,10188.04,0.05031340206185576,1,512.0823577895268
1582070400,9610.27,10298.25,9700.0,10188.04,11606.56132767,10188.04,9600.08,-0.0577108060039027,-1,553.4743261474442
1582156800,9280.98,10315.0,10188.04,9600.08,16637.05014888,9593.48,9610.05,0.0017272147333396964,1,16.582021328183018
1582243200,9393.39,9698.1,9593.48,9610.05,12382.01006133,9610.05,9695.66,0.008908382370539236,1,86.2862739681277
1582329600,9566.98,9769.66,9610.05,9695.66,7073.36617743,9695.66,9668.23,-0.0028291008554343173,-1,27.32504536577219
1582416000,9575.01,9722.97,9695.66,9668.23,3301.24362823,9668.23,9965.01,0.030696414959098063,1,305.58419194953024
1582502400,9667.13,10025.66,9668.23,9965.01,5631.93728472,9965.0,9660.0,-0.030607124937280482,-1,295.3691620672353
1582588800,9474.74,10030.0,9965.0,9660.0,11274.83220813,9660.0,9305.0,-0.03674948240165631,-1,341.6119798136646
1582675200,9230.0,9681.56,9660.0,9305.0,9370.80406077,9304.99,8778.3,-0.056602962496467006,-1,496.38090789705353
1582761600,8602.0,9375.36,9304.99,8778.3,21610.46289952,8778.3,8812.49,0.0038948315733115194,1,34.28884112720054
1582848000,8520.0,8972.92,8778.3,8812.49,14781.02020263,8814.9,8708.89,-0.012026228317961659,-1,104.6303644364771
1582934400,8428.8,8899.94,8814.9,8708.89,13643.28590301,8708.61,8525.07,-0.021075694054504778,-1,179.49209534612382
1583020800,8520.67,8799.0,8708.61,8525.07,5142.70830477,8523.33,8522.31,-0.00011967153682896668,0,-0.0
1583107200,8400.0,8752.34,8523.33,8522.31,7353.13960471,8522.3,8915.0,0.04607911009938641,1,410.3844712694938
1583193600,8487.33,8973.45,8522.3,8915.0,10216.69254477,8919.21,8757.84,-0.018092409529543423,-1,158.29197744634237
1583280000,8635.31,8927.45,8919.21,8757.84,9152.7069265,8757.83,8760.66,0.0003231394078213356,0,0.0
1583366400,8670.57,8847.0,8757.83,8760.66,5688.58509691,8759.99,9070.17,0.035408716219995716,1,320.84191252152146
1583452800,8759.99,9174.24,8759.99,9070.17,10073.31421239,9070.18,9158.51,0.00973850574079014,1,89.10101200987184
1583539200,9000.01,9182.08,9070.18,9158.51,6422.12885254,9158.51,8901.37,-0.028076619450106994,-1,249.67045769652432
1583625600,8850.47,9214.67,9158.51,8901.37,6478.25334502,8901.36,8037.76,-0.09701888250784153,-1,779.0346785731621
1583712000,8002.2,8901.37,8901.36,8037.76,16591.91410216,8037.73,7934.52,-0.012840690095337755,-1,101.78282766288406
1583798400,7630.0,8187.03,8037.73,7934.52,25563.61417462,7934.56,7894.68,-0.005026113609324286,-1,39.63987903067099
1583884800,7733.56,8158.25,7934.56,7894.68,17172.47130109,7894.68,7938.05,0.005493572887058106,1,43.56464799985549
1583971200,7583.27,7987.97,7894.68,7938.05,13647.86513876,7938.05,4857.1,-0.38812428745094824,-1,1883.2733181014228
1584057600,4644.0,7969.45,7938.05,4857.1,113902.20332904,4857.1,5637.6,0.1606925943464207,1,905.014649317494
1584144000,3858.0,5995.0,4857.1,5637.6,130316.64684438,5630.93,5165.25,-0.08270037098667543,-1,426.7409231476864
1584230400,5050.0,5669.0,5630.93,5165.25,32760.12278053,5161.16,5345.35,0.03568771361476887,1,190.5725566507341
1584316800,5085.91,5985.0,5161.16,5345.35,43763.76236813,5346.86,5037.61,-0.057837684173514925,-1,291.0723324731712
1584403200,4432.3,5350.3,5346.86,5037.61,80184.03685247,5039.95,5331.71,0.057889463189118986,1,308.34117995027754
1584489600,4935.6,5569.44,5039.95,5331.71,44347.15487325,5331.71,5413.64,0.015366552194324201,1,83.10579263966
1584576000,5001.0,5452.82,5331.71,5413.64,37513.03523454,5413.88,6186.26,0.142666627261779,1,881.6902767148886
1584662400,5261.69,6441.37,5413.88,6186.26,54666.67461085,6183.82,6206.1,0.0036029509267735244,1,22.33791347290252
1584748800,5657.0,6990.0,6183.82,6206.1,53024.40103701,6210.47,6198.78,-0.00188230520395405,-1,11.65632785631412
1584835200,5851.0,6470.0,6210.47,6198.78,23514.96653599,6198.64,5818.25,-0.06136668688615572,-1,356.68967924940017
1584921600,5738.0,6420.0,6198.64,5818.25,28089.48698286,5815.24,6490.63,0.11614138023538158,1,753.0768960703775
1585008000,5678.2,6641.03,5815.24,6490.63,42437.97070062,6493.58,6766.64,0.04205076398535175,1,284.25783923222673
1585094400,6403.16,6866.1,6493.58,6766.64,40618.19870698,6766.0,6690.96,-0.011090747856931713,-1,74.133542530535
1585180800,6470.0,6983.31,6766.0,6690.96,31266.36827545,6691.71,6758.18,0.009933185986840471,1,67.06312861367299
1585267200,6520.13,6795.0,6691.71,6758.18,17456.11705058,6760.0,6372.36,-0.05734319526627224,-1,365.04607230319556
1585353600,6260.0,6880.0,6760.0,6372.36,20458.24402051,6372.36,6251.82,-0.01891606877200911,-1,118.14159721315177
1585440000,6030.0,6372.36,6372.36,6251.82,20353.8748456,6251.45,5877.21,-0.05986451143334743,-1,351.48446893594263
1585526400,5870.46,6279.96,6251.45,5877.21,16111.23637843,5878.98,6406.4,0.08971284134322623,1,574.1616104344632
1585612800,5853.0,6631.23,5878.98,6406.4,23659.80264153,6406.4,6424.35,0.002801885614385728,1,17.982293552932173
1585699200,6333.91,6524.79,6406.4,6424.35,11939.0253308,6424.02,6666.11,0.03768512551330774,1,250.96197884348035
1585785600,6160.0,6744.99,6424.02,6666.11,17900.2508585,6666.11,6804.52,0.02076323373001657,1,141.14255534139178
1585872000,6570.92,7292.11,6666.11,6804.52,28761.00804113,6804.24,6741.99,-0.009148707276639273,-1,61.618812479057176
1585958400,6606.06,7050.0,6804.24,6741.99,14953.17963657,6741.99,6874.77,0.019694481896294812,1,135.2596382728845
1586044800,6658.16,7025.53,6741.99,6874.77,10217.67907796,6874.77,6778.25,-0.014039742420473766,-1,95.06971917751473
1586131200,6681.0,6925.0,6874.77,6778.25,8962.91059819,6778.64,7341.56,0.08304320630686982,1,609.0570150125689
1586217600,6773.28,7373.37,6778.64,7341.56,27992.01318781,7341.55,7200.01,-0.019279307503183928,-1,138.67239560918333
1586304000,7073.0,7466.0,7341.55,7200.01,22743.06622044,7200.01,7370.11,0.023624967187545497,1,173.94448831168233
1586390400,7154.22,7430.0,7200.01,7370.11,15429.12191833,7370.38,7293.24,-0.010466217481323937,-1,76.2563033475075
1586476800,7110.0,7377.0,7370.38,7293.24,12369.84267516,7293.23,6871.91,-0.057768642974374826,-1,396.58393442669404
1586563200,6750.0,7305.91,7293.23,6871.91,19671.19020798,6871.83,6889.65,0.0025931956989622426,1,17.84834453660786
1586649600,6775.0,6955.0,6871.83,6889.65,8066.07536876,6889.78,6908.13,0.0026633651582489374,1,18.380473877903576
1586736000,6787.44,7200.0,6889.78,6908.13,12733.98839119,6908.12,6861.21,-0.006790559515468732,-1,46.544863398276085
1586822400,6555.0,6908.13,6908.12,6861.21,22323.76661709,6860.51,6877.37,0.002457543243869577,1,16.88453274491222
1586908800,6771.41,6997.38,6860.51,6877.37,12868.6061641,6876.92,6624.12,-0.036760642845925236,-1,243.2634025790617
1586995200,6605.89,6940.0,6876.92,6624.12,14753.81361034,6623.62,7112.64,0.07382971849230488,1,524.5990847281703
1587081600,6456.0,7217.27,6623.62,7112.64,28117.55707545,7114.76,7037.46,-0.010864737531554147,-1,76.38369563302224
1587168000,7000.0,7156.66,7114.76,7037.46,13514.57644149,7036.45,7261.76,0.032020408018247896,1,232.29199361246125
1587254400,7021.0,7308.0,7036.45,7261.76,11510.52116868,7262.04,7130.71,-0.018084450099421088,-1,128.8260141992745
1587340800,7063.02,7275.0,7262.04,7130.71,8887.88875146,7130.7,6838.19,-0.041021218113228744,-1,280.23037260621
1587427200,6748.72,7227.11,7130.7,6838.19,18396.60555727,6837.22,6853.68,0.002407411199288605,1,16.483126362351985
1587513600,6776.0,6959.0,6837.22,6853.68,14467.84248756,6853.67,7136.84,0.041316550111108366,1,294.5747378874677
1587600000,6826.0,7167.37,6853.67,7136.84,13141.14072302,7136.81,7488.83,0.049324558170947455,1,369.0138477363691
1587686400,7031.14,7775.0,7136.81,7488.83,22759.36481812,7491.5,7514.64,0.0030888340118801747,1,23.188264143416202
1587772800,7390.0,7612.24,7491.5,7514.64,13764.56695369,7514.99,7547.61,0.004340657805266527,1,32.72883066535008
1587859200,7437.94,7720.0,7514.99,7547.61,7443.79619621,7547.61,7706.4,0.02103844793252433,1,161.9685644520583
1587945600,7490.0,7715.0,7547.61,7706.4,9292.64077746,7706.4,7789.77,0.010818280909374131,1,84.18764815933591
1588032000,7635.69,7810.99,7706.4,7789.77,15455.7361195,7789.77,7755.01,-0.004462262685547868,-1,34.570286857301525
1588118400,7672.0,7794.74,7789.77,7755.01,10984.76643504,7757.18,8793.75,0.13362716863602492,1,1173.9088302788512
1588204800,7720.0,8988.0,7757.18,8793.75,48689.75030108,8794.99,8624.28,-0.019409914053341634,-1,167.22913703838125
1588291200,8407.0,9478.66,8794.99,8624.28,44843.9646793,8624.68,8829.42,0.023738851760297167,1,209.3906922168936
1588377600,8622.72,9075.98,8624.68,8829.42,21660.21988892,8829.42,8985.58,0.01768632594213435,1,158.76297476246444
1588464000,8762.01,9025.0,8829.42,8985.58,10539.26528999,8984.69,8909.95,-0.008318595299336958,-1,74.04414991914
1588550400,8731.01,9203.52,8984.69,8909.95,17147.65372312,8907.85,8883.53,-0.002730176192908469,-1,24.229348512873184
1588636800,8533.98,8970.0,8907.85,8883.53,18380.62654424,8887.81,9028.79,0.015862175271523737,1,143.07303322031103
1588723200,8769.69,9126.27,8887.81,9028.79,16392.29936609,9028.78,9155.79,0.014067238320127438,1,128.66788325910056
1588809600,8922.13,9418.0,9028.78,9155.79,27650.87868274,9155.79,10004.77,0.09272602364187028,1,926.7748370119232
1588896000,9028.89,10079.0,9155.79,10004.77,39447.57511824,10000.37,9810.0,-0.01903629565706077,-1,186.55931433537037
1588982400,9730.0,10049.0,10000.37,9810.0,26363.71688893,9810.01,9537.21,-0.02780833047061125,-1,264.9486735601707
1589068800,9521.0,9920.73,9810.01,9537.21,17931.1748552,9537.21,8729.86,-0.08465263950358633,-1,738.2666858052813
1589155200,8106.7,9559.98,9537.21,8729.86,50909.84429757,8729.86,8572.4,-0.018036944464172498,-1,154.46528282194765
1589241600,8185.0,9182.66,8729.86,8572.4,39999.37731433,8572.4,8821.42,0.029049041108674404,1,255.9975384246657
1589328000,8534.85,8982.9,8572.4,8821.42,20219.23699186,8821.41,9321.26,0.05666327718584675,1,527.6449659622446
1589414400,8803.97,9420.18,8821.41,9321.26,21357.63022841,9320.85,9795.34,0.050906301463922256,1,498.14588645063463
1589500800,9257.15,9943.93,9320.85,9795.34,28752.36041568,9795.34,9312.1,-0.04933366274167102,-1,458.94060081589794
1589587200,9120.0,9849.0,9795.34,9312.1,25180.97967322,9312.1,9383.16,0.007630931798412763,1,71.5306517595811
1589673600,9215.01,9594.99,9312.1,9383.16,10782.32773503,9380.01,9676.63,0.03162256756655899,1,305.69388610560014
1589760000,9325.81,9896.0,9380.01,9676.63,13540.66294076,9677.45,9728.52,0.005277216622147333,1,51.28816794543988
1589846400,9436.97,9957.25,9677.45,9728.52,17710.29958398,9728.52,9783.76,0.00567815042781428,1,55.49810736860261
1589932800,9463.22,9898.0,9728.52,9783.76,15229.62610784,9783.57,9509.41,-0.028022490767684993,-1,266.2108765772002
1590019200,9294.54,9836.99,9783.57,9509.41,16895.54925055,9509.4,9061.96,-0.04705239026647323,-1,425.96049162067055
1590105600,8800.0,9568.0,9509.4,9061.96,28081.22890941,9059.32,9168.84,0.012089207578493799,1,110.7331660039831
1590192000,8923.5,9267.34,9059.32,9168.84,13731.91887098,9168.84,9181.76,0.0014091204558046681,1,12.925267630452781
1590278400,9090.11,9313.83,9168.84,9181.76,6878.84791748,9181.09,8715.73,-0.05068679209113521,-1,441.3306220380374
1590364800,8680.7,9306.23,9181.09,8715.73,13004.34567862,8715.69,8899.31,0.02106775252447012,1,187.30097225782362
1590451200,8632.93,8977.0,8715.69,8899.31,12328.24203695,8900.0,8844.42,-0.006244943820224711,-1,55.17767311644937
1590537600,8694.23,9016.99,8900.0,8844.42,11507.43097855,8844.41,9208.53,0.041169507067175856,1,378.7315302723876
1590624000,8811.46,9230.0,8844.41,9208.53,10936.67835282,9208.53,9580.19,0.040360404972346275,1,386.27368776391006
1590710400,9112.0,9625.0,9208.53,9580.19,14511.07649252,9580.01,9423.84,-0.01630165312979841,-1,153.47054665988875
1590796800,9330.01,9609.02,9580.01,9423.84,10415.42644355,9423.85,9700.33,0.02933832775351895,1,284.30686939643516
1590883200,9326.43,9764.0,9423.85,9700.33,10509.69814742,9700.32,9446.57,-0.02615893083939499,-1,246.86505912820402
1590969600,9369.58,9705.6,9700.32,9446.57,7944.71669301,9445.83,10208.96,0.08079014761010934,1,823.9586019603562
1591056000,9417.42,10428.0,9445.83,10208.96,21676.60828748,10208.96,9522.46,-0.06724485158135599,-1,639.6960729800096
1591142400,9270.0,10237.6,10208.96,9522.46,33220.58268645,9521.53,9668.07,0.015390383688335703,1,148.64651151886207
1591228800,9385.22,9695.0,9521.53,9668.07,11446.72193696,9668.06,9788.03,0.012408901061847069,1,121.33723716453058
1591315200,9450.0,9888.0,9668.06,9788.03,12441.27298837,9791.96,9613.21,-0.018254772282566514,-1,175.31147249503672
1591401600,9585.44,9855.0,9791.96,9613.21,12495.89785858,9613.42,9671.7,0.006062358661121708,1,58.57468094850806
1591488000,9526.03,9735.13,9613.42,9671.7,6501.31731671,9670.28,9750.12,0.008256224225151716,1,80.41867776519412
1591574400,9370.0,9822.0,9670.28,9750.12,11628.94527829,9750.12,9781.51,0.0032194475555172054,1,31.459567400308334
1591660800,9632.79,9815.0,9750.12,9781.51,8533.83614916,9781.51,9779.41,-0.00021469077882661918,0,-0.0
1591747200,9567.33,9886.0,9781.51,9779.41,10329.87714811,9779.7,9894.04,0.011691565180936035,1,115.56113674922558
1591833600,9690.0,10018.67,9779.7,9894.04,12965.42597405,9894.35,9268.16,-0.06328763385164266,-1,585.9733566418819
1591920000,9050.0,9973.25,9894.35,9268.16,26779.8793933,9268.16,9464.17,0.021148750129475563,1,199.95521114636585
1592006400,9227.0,9552.87,9268.16,9464.17,10992.51647836,9464.71,9475.0,0.0010871965437927707,1,10.290886065184067
1592092800,9346.0,9494.45,9464.71,9475.0,4581.79206303,9475.0,9325.0,-0.0158311345646438,-1,147.47770448548815
1592179200,9240.0,9481.0,9475.0,9325.0,4829.79726322,9328.63,9432.53,0.01113775549035619,1,104.95215558265404
1592265600,8895.01,9499.0,9328.63,9432.53,18589.28586581,9432.57,9526.25,0.00993154569751407,1,94.51577681374248
1592352000,9381.0,9592.04,9432.57,9526.25,10345.29526997,9526.25,9457.51,-0.007215850938197064,-1,68.1757384241016
1592438400,9227.03,9558.48,9526.25,9457.51,8937.92623229,9457.51,9376.14,-0.008603744537410037,-1,80.58924339368474
1592524800,9267.18,9482.66,9457.51,9376.14,6300.5664912,9376.14,9301.91,-0.007916903971143729,-1,73.56868589000334
1592611200,9229.0,9430.0,9376.14,9301.91,7871.9637482,9300.42,9355.74,0.005948118472068972,1,55.59340086396069
1592697600,9161.0,9391.71,9300.42,9355.74,6900.60934146,9355.74,9286.14,-0.007439283263536649,-1,69.01314365897336
1592784000,9273.0,9419.35,9355.74,9286.14,3088.66849893,9286.14,9690.74,0.04357031016116496,1,421.80631894371646
1592870400,9267.58,9792.0,9286.14,9690.74,11775.73858785,9690.67,9623.56,-0.006925217761001105,-1,66.57860338742373
1592956800,9572.22,9724.53,9690.67,9623.56,7946.97355694,9623.56,9285.91,-0.035085768676040845,-1,325.4774869163279
1593043200,9195.0,9663.38,9623.56,9285.91,13410.75869027,9285.94,9243.51,-0.004569273546889199,-1,42.19388959768238
1593129600,8979.07,9335.0,9285.94,9243.51,13529.05626726,9242.98,9155.42,-0.009473135287537082,-1,86.64380174194854
1593216000,9027.62,9291.73,9242.98,9155.42,10702.37319002,9155.42,9002.46,-0.016707043478071018,-1,150.25408613896562
1593302400,8815.01,9188.14,9155.42,9002.46,8507.26840968,9002.38,9113.24,0.012314521271041724,1,112.11296264028017
1593388800,8931.77,9189.0,9002.38,9113.24,5537.7575057,9113.23,9184.45,0.007815011801523847,1,71.70480855536519
1593475200,9014.0,9236.75,9113.23,9184.45,8658.42672493,9188.79,9136.2,-0.005723278037695947,-1,52.23672379518972
1593561600,9059.6,9201.0,9188.79,9136.2,6820.86740899,9135.91,9239.97,0.01139021728541541,1,105.14002074470909
1593648000,9088.0,9297.2,9135.91,9239.97,7550.15999655,9239.41,9091.53,-0.016005350991026398,-1,145.36761556675077
1593734400,8938.0,9265.0,9239.41,9091.53,10774.18558946,9091.98,9063.87,-0.003091735793523387,-1,27.995068215535984
1593820800,9036.74,9126.12,9091.98,9063.87,7738.46972112,9059.73,9138.51,0.00869562337950476,1,79.3855761686282
1593907200,9039.84,9195.84,9059.73,9138.51,5300.78823324,9138.51,9074.39,-0.007016461107992528,-1,63.60643440924256
1593993600,8905.84,9145.0,9138.51,9074.39,4601.32645918,9074.37,9343.31,0.02963731917477452,1,276.63374995824364
1594080000,9061.59,9375.9,9074.37,9343.31,9959.28200198,9343.31,9253.94,-0.009565132699225327,-1,88.42664892657857
1594166400,9201.57,9379.34,9343.31,9253.94,6326.83865418,9253.94,9435.28,0.01959597749715258,1,184.70864102477447
1594252800,9232.2,9475.0,9253.94,9435.28,10135.31536748,9435.28,9236.95,-0.021020043920265206,-1,193.96693359460443
1594339200,9154.79,9446.62,9435.28,9236.95,8450.14110132,9236.95,9291.05,0.005856911642912275,1,54.362442060960205
1594425600,9118.0,9322.23,9236.95,9291.05,6892.47061091,9291.04,9235.0,-0.0060316175584219705,-1,55.64628616387487
1594512000,9182.35,9303.04,9291.04,9235.0,3369.21728725,9235.0,9303.37,0.007403356794802469,1,68.8072913365574
1594598400,9159.33,9347.53,9235.0,9303.37,5419.21357745,9303.38,9236.92,-0.0071436402683754865,-1,65.91924843409514
1594684800,9193.52,9339.61,9303.38,9236.92,8698.43618823,9236.91,9256.94,0.002168474089278845,1,20.053361101472902
1594771200,9100.0,9280.0,9236.91,9256.94,7497.56309216,9256.94,9190.16,-0.00721404697448624,-1,66.23194769710142
1594857600,9154.01,9273.98,9256.94,9190.16,7196.32866271,9190.8,9130.11,-0.006603342472907548,-1,60.22895390217262
1594944000,9005.0,9216.02,9190.8,9130.11,8765.69858912,9130.93,9154.29,0.0025583374311270134,1,23.39634299962932
1595030400,9054.99,9182.99,9130.93,9154.29,6423.74716202,9154.29,9175.85,0.002355179921107971,1,21.58916690141948
1595116800,9122.65,9210.0,9154.29,9175.85,4121.62697417,9175.83,9212.87,0.004036692048566819,1,37.152329554406315
1595203200,9105.37,9245.03,9175.83,9212.87,3520.07247613,9214.01,9161.05,-0.005747768886728031,-1,52.60294256160006
1595289600,9131.0,9223.51,9214.01,9161.05,5815.33084221,9161.05,9394.14,0.02544358998149777,1,238.7816257423987
1595376000,9157.04,9438.0,9161.05,9394.14,9603.9151125,9394.14,9536.18,0.015120064210241797,1,144.0434662665032
1595462400,9277.0,9567.77,9394.14,9536.18,10362.35264843,9536.2,9613.24,0.008078689624798038,1,77.5847198664448
1595548800,9450.04,9686.0,9536.2,9613.24,12992.9719195,9613.24,9551.21,-0.006452559178799308,-1,61.56811800638559
1595635200,9475.7,9645.55,9613.24,9551.21,9798.89346586,9551.21,9711.33,0.016764368074830394,1,162.64150630552652
1595721600,9536.64,9747.76,9551.21,9711.33,6973.11089437,9711.79,9941.0,0.023601210487458966,1,234.38501382237376
1595808000,9661.35,10150.0,9711.79,9941.0,11615.0460936,9941.0,11048.91,0.11144854642390101,1,1230.1535741094356
1595894400,9935.0,11420.0,9941.0,11048.91,41850.57309953,11048.05,10934.23,-0.01030227053642948,-1,112.53474817197575
1595980800,10575.0,11259.0,11048.05,10934.23,26011.37513947,10934.22,11110.12,0.016087110008761618,1,178.5509929278921
1596067200,10843.47,11350.0,10934.22,11110.12,18556.27794282,11108.16,11115.95,0.0007012862616311679,0,0.0
