time,low,high,open,close,volume
1576870200,7187.55,7199.21,7187.55,7189.64,42.49549478
1576871100,7182.59,7195.02,7191.45,7189.1,66.81646417
1576872000,7186.58,7209.0,7189.09,7204.93,67.95647544
1576872900,7190.1,7220.0,7204.93,7195.17,146.0371236
1576873800,7193.04,7207.21,7193.06,7199.7,64.87017805
1576874700,7198.11,7209.99,7199.69,7207.35,51.97965736
1576875600,7205.76,7207.35,7207.34,7205.8,50.11609036
1576876500,7187.05,7205.8,7205.8,7188.08,109.45670663
1576877400,7188.08,7198.71,7188.09,7198.71,47.84729145
1576878300,7193.46,7203.84,7198.71,7197.0,54.26581961
1576879200,7177.39,7197.0,7197.0,7180.88,59.22015646
1576880100,7177.0,7189.92,7180.87,7178.17,91.29896931
1576881000,7177.0,7202.66,7178.15,7201.28,42.67131389
1576881900,7187.0,7205.17,7200.59,7188.03,46.70047165
1576882800,7182.3,7190.0,7187.61,7189.16,17.75019155
1576883700,7180.0,7189.95,7189.15,7180.83,32.44324612
1576884600,7175.51,7181.9,7180.83,7181.46,38.14941721
1576885500,7179.43,7190.0,7181.46,7190.0,30.63433857
1576886400,7175.35,7190.0,7190.0,7179.9,30.51914074
1576887300,7162.0,7184.88,7179.89,7178.12,59.59546795
1576888200,7162.0,7179.31,7178.12,7171.28,34.30168967
1576889100,7164.13,7178.58,7171.33,7171.05,42.88122025
1576890000,7165.05,7174.1,7171.05,7168.74,20.83282071
1576890900,7167.07,7176.6,7167.07,7176.59,25.45437484
1576891800,7165.0,7176.59,7176.59,7170.55,22.90522827
1576892700,7155.01,7170.56,7170.55,7165.57,45.1331713
1576893600,7165.0,7172.02,7165.52,7165.67,19.36904017
1576894500,7164.56,7176.17,7165.67,7175.79,24.76729371
1576895400,7174.09,7179.7,7175.79,7174.09,17.37431726
1576896300,7171.97,7178.47,7174.1,7175.64,23.60231441
1576897200,7163.52,7175.64,7175.64,7163.53,24.19366591
1576898100,7163.52,7167.66,7163.53,7167.66,15.95722625
1576899000,7165.64,7169.19,7167.66,7168.85,19.02258125
1576899900,7164.66,7170.0,7168.85,7164.69,12.74547994
1576900800,7164.68,7168.0,7164.68,7167.97,32.44131189
1576901700,7167.96,7183.56,7167.97,7176.86,49.65616044
1576902600,7153.0,7177.5,7176.86,7153.01,58.2322134
1576903500,7151.35,7158.69,7153.0,7153.1,24.42091196
1576904400,7148.23,7158.33,7153.1,7157.72,29.21029311
1576905300,7157.71,7164.65,7157.72,7164.01,14.19102102
1576906200,7163.93,7166.3,7164.0,7166.3,16.48371582
1576907100,7156.07,7166.3,7166.3,7163.37,20.69687152
1576908000,7161.23,7163.37,7163.37,7162.32,15.89528615
1576908900,7157.62,7162.93,7162.31,7157.76,29.93440843
1576909800,7151.68,7158.56,7157.76,7153.37,12.72342681
1576910700,7143.64,7153.37,7153.37,7143.72,41.38242233
1576911600,7136.63,7145.0,7143.72,7142.8,43.74882885
1576912500,7132.11,7144.49,7142.8,7132.11,51.36749251
1576913400,7132.12,7137.49,7132.12,7137.14,20.39531089
1576914300,7136.08,7137.17,7137.14,7136.9,9.10165541
1576915200,7136.08,7136.9,7136.9,7136.1,6.92424359
1576916100,7136.1,7143.81,7136.1,7142.36,10.35952545
1576917000,7140.61,7142.36,7142.36,7141.2,2.70453066
1576917900,7141.19,7144.0,7141.2,7144.0,5.56620463
1576918800,7140.62,7144.0,7144.0,7140.63,4.12778569
1576919700,7136.09,7140.63,7140.62,7136.1,7.47679206
1576920600,7099.57,7136.13,7136.09,7123.45,324.36632906
1576921500,7116.34,7123.45,7123.45,7118.79,120.9157663
1576922400,7118.79,7128.9,7118.79,7128.9,21.20597919
1576923300,7125.0,7128.9,7128.9,7126.84,87.03269331
1576924200,7125.0,7129.53,7126.85,7129.53,18.95208447
1576925100,7129.52,7139.51,7129.52,7139.51,42.1451783
1576926000,7139.15,7140.56,7139.51,7140.21,7.34198195
1576926900,7137.94,7140.21,7140.21,7137.95,8.06830346
1576927800,7137.94,7142.21,7137.95,7141.7,20.98261211
1576928700,7141.69,7157.74,7141.69,7151.8,51.4753985
1576929600,7145.37,7151.81,7151.81,7145.41,26.65543537
1576930500,7141.74,7149.73,7145.4,7141.75,47.45570062
1576931400,7141.74,7147.51,7141.75,7147.51,63.93634083
1576932300,7147.5,7147.51,7147.51,7147.51,23.10798599
1576933200,7142.27,7147.51,7147.5,7145.31,44.57221035
1576934100,7131.18,7145.31,7145.31,7131.58,150.82927836
1576935000,7128.47,7131.79,7131.58,7129.5,41.83116837
1576935900,7124.91,7129.5,7129.5,7129.18,22.11011327
1576936800,7123.37,7129.18,7129.17,7124.05,16.5626938
1576937700,7124.04,7140.0,7124.05,7138.73,17.21110141
1576938600,7138.73,7138.74,7138.74,7138.74,19.72633749
1576939500,7131.52,7138.75,7138.74,7131.52,33.41058257
1576940400,7128.76,7131.52,7131.52,7131.52,19.43930853
1576941300,7131.51,7138.23,7131.52,7138.23,51.85079072
1576942200,7138.22,7139.63,7138.22,7139.01,18.03479443
1576943100,7138.99,7139.63,7139.01,7139.0,27.1062613
1576944000,7136.21,7139.0,7139.0,7136.22,31.92181647
1576944900,7135.75,7136.75,7136.22,7136.75,26.52892927
1576945800,7131.93,7136.75,7136.75,7132.41,35.81215741
1576946700,7132.4,7143.84,7132.41,7143.83,46.03432048
1576947600,7143.83,7154.18,7143.84,7152.77,21.4076112
1576948500,7152.24,7152.85,7152.77,7152.25,44.1854154
1576949400,7149.99,7153.38,7152.25,7150.0,21.89429502
1576950300,7149.99,7154.45,7150.0,7151.0,34.40809831
1576951200,7149.38,7153.99,7151.0,7153.57,15.97255059
1576952100,7147.21,7154.01,7153.57,7149.41,30.7185543
1576953000,7149.39,7154.25,7149.41,7154.01,32.44979273
1576953900,7153.02,7154.01,7154.01,7153.06,11.89839009
1576954800,7149.0,7153.04,7153.03,7149.28,22.79716377
1576955700,7147.05,7151.37,7149.28,7147.46,31.01194478
1576956600,7143.92,7147.47,7147.46,7145.6,14.63455017
1576957500,7140.32,7148.01,7145.6,7147.47,18.29895533
1576958400,7147.47,7151.04,7147.47,7150.01,65.46549063
1576959300,7147.25,7150.07,7150.01,7147.67,79.03905071
1576960200,7144.74,7150.28,7147.67,7148.87,16.7149937
1576961100,7148.26,7158.22,7148.87,7156.32,66.07761345
1576962000,7154.14,7170.46,7156.32,7166.34,48.55784242
1576962900,7165.71,7177.5,7166.34,7176.73,37.83420596
1576963800,7121.36,7176.73,7176.73,7132.86,160.00734575
1576964700,7132.09,7141.6,7132.85,7136.12,24.40212991
1576965600,7132.08,7136.12,7136.12,7132.09,21.480859
1576966500,7130.0,7133.84,7132.08,7132.39,35.19174803
1576967400,7131.86,7139.01,7132.38,7139.01,18.39533982
1576968300,7139.0,7143.84,7139.01,7143.84,21.30684801
1576969200,7140.0,7144.32,7143.84,7142.13,12.53065501
1576970100,7128.3,7142.18,7141.17,7138.75,35.99532638
1576971000,7133.24,7143.62,7138.27,7143.61,53.40387013
1576971900,7140.83,7144.04,7143.61,7143.01,14.86216835
1576972800,7135.62,7143.01,7143.01,7137.01,12.56055745
1576973700,7134.0,7137.01,7137.01,7134.69,15.48123616
1576974600,7134.0,7135.91,7134.68,7134.01,20.1092667
1576975500,7132.01,7138.01,7134.01,7137.53,18.15549402
1576976400,7137.09,7142.15,7137.52,7141.51,16.70425348
1576977300,7138.83,7146.44,7141.51,7142.56,13.9892759
1576978200,7141.95,7147.54,7142.55,7147.0,18.30437256
1576979100,7145.0,7147.0,7145.01,7146.49,10.12885597
1576980000,7146.19,7150.0,7146.99,7146.57,22.61287702
1576980900,7146.56,7149.56,7146.57,7148.43,13.51643193
1576981800,7143.85,7149.88,7149.22,7144.11,19.31837313
1576982700,7143.71,7148.1,7144.11,7145.1,62.28436462
1576983600,7139.15,7146.11,7145.1,7139.16,25.69136537
1576984500,7138.5,7140.36,7139.0,7138.5,11.01992709
1576985400,7137.5,7138.51,7138.51,7137.51,9.59520197
1576986300,7136.34,7138.51,7137.51,7137.11,15.97310607
1576987200,7137.1,7138.51,7137.11,7138.51,12.37060722
1576988100,7138.5,7139.97,7138.5,7139.96,13.40034859
1576989000,7139.96,7142.97,7139.97,7142.97,21.91502776
1576989900,7141.98,7142.97,7142.96,7141.99,9.72325742
1576990800,7140.52,7142.99,7141.99,7142.0,13.2498331
1576991700,7135.2,7142.0,7141.99,7137.01,22.49903448
1576992600,7135.7,7139.96,7137.0,7137.44,13.60116986
1576993500,7132.56,7137.97,7137.44,7133.55,38.06594905
1576994400,7126.67,7133.55,7133.55,7130.02,9.72072233
1576995300,7125.0,7130.02,7130.02,7125.65,16.93858354
1576996200,7125.64,7131.14,7125.65,7131.14,13.30185874
1576997100,7131.13,7133.14,7131.14,7131.16,6.25289707
1576998000,7131.15,7136.8,7131.16,7136.14,9.04458935
1576998900,7133.11,7136.14,7136.14,7133.3,13.63847955
1576999800,7133.3,7177.92,7133.31,7176.16,138.31222701
1577000700,7149.48,7197.17,7169.07,7188.29,96.07391815
1577001600,7153.03,7205.13,7188.29,7165.19,269.32218292
1577002500,7156.24,7168.44,7165.19,7168.44,21.71010681
1577003400,7168.43,7174.56,7168.43,7168.91,10.80024121
1577004300,7161.5,7170.02,7168.66,7162.32,12.88985744
1577005200,7162.36,7168.53,7162.36,7168.52,4.9631519
1577006100,7167.1,7168.53,7168.52,7168.0,5.15063358
1577007000,7167.99,7169.53,7168.0,7169.28,25.71675166
1577007900,7165.84,7169.29,7169.28,7166.0,5.36936226
1577008800,7164.95,7185.29,7166.0,7168.59,52.54959212
1577009700,7168.59,7180.23,7168.59,7179.01,7.17461656
1577010600,7179.01,7190.83,7179.01,7180.13,7.75320371
1577011500,7165.11,7180.13,7180.13,7170.0,161.45999708
1577012400,7167.78,7172.0,7170.0,7171.74,10.91894306
1577013300,7171.73,7180.49,7171.73,7179.99,25.25587276
1577014200,7168.76,7180.0,7180.0,7168.77,4.72591552
1577015100,7157.55,7170.59,7168.77,7160.13,11.94335121
1577016000,7160.13,7169.31,7160.13,7164.33,23.55227587
1577016900,7163.15,7169.0,7164.32,7168.99,12.66254993
1577017800,7168.03,7170.0,7169.0,7169.99,7.72912221
1577018700,7168.21,7170.01,7170.0,7168.83,10.80514655
1577019600,7168.83,7175.0,7168.83,7175.0,14.40126363
1577020500,7173.08,7191.0,7175.0,7189.41,39.7396526
1577021400,7142.21,7200.0,7189.41,7171.47,316.96937646
1577022300,7163.69,7171.47,7171.47,7165.18,8.50227826
1577023200,7165.17,7171.46,7165.17,7171.46,12.87901066
1577024100,7165.32,7171.47,7171.46,7165.32,13.56234907
1577025000,7162.22,7167.96,7165.32,7167.27,16.00565708
1577025900,7163.57,7167.84,7167.28,7165.67,25.12254758
1577026800,7165.66,7180.75,7165.67,7172.9,71.16948238
1577027700,7171.88,7172.9,7172.9,7172.39,14.21583654
1577028600,7172.38,7191.34,7172.39,7185.65,44.510207
1577029500,7181.9,7197.99,7185.65,7185.0,94.5422641
1577030400,7165.12,7280.0,7185.0,7208.32,810.65826627
1577031300,7192.8,7236.76,7208.33,7228.05,177.49561111
1577032200,7206.69,7233.01,7228.05,7225.29,148.71160124
1577033100,7214.8,7229.69,7225.28,7225.74,85.0580639
1577034000,7210.4,7227.04,7225.73,7222.11,84.63184382
1577034900,7221.55,7287.0,7221.55,7257.14,231.62758833
1577035800,7257.14,7350.0,7257.14,7342.18,763.03405097
1577036700,7293.61,7382.86,7342.66,7315.82,721.57110652
1577037600,7314.03,7338.0,7315.8,7332.65,56.02665201
1577038500,7317.26,7346.34,7332.65,7327.24,133.23730772
1577039400,7325.1,7349.0,7325.1,7347.99,89.32534132
1577040300,7346.12,7432.43,7348.0,7398.37,940.67349568
1577041200,7381.17,7474.0,7398.2,7457.31,661.68424228
1577042100,7403.69,7457.41,7457.17,7420.71,411.02701063
1577043000,7367.0,7422.48,7420.72,7383.15,230.83353923
1577043900,7380.0,7427.84,7381.97,7409.66,225.35571868
1577044800,7406.71,7456.0,7408.58,7456.0,175.91988218
1577045700,7421.28,7461.84,7456.0,7428.29,171.22589273
1577046600,7399.81,7433.68,7428.29,7400.01,72.83763311
1577047500,7394.22,7423.99,7400.0,7420.63,106.7845374
1577048400,7394.24,7425.0,7420.64,7407.19,47.57272881
1577049300,7387.62,7407.19,7407.18,7400.0,53.56957567
1577050200,7399.96,7422.0,7399.99,7417.31,55.09515182
1577051100,7403.54,7422.0,7415.11,7405.19,75.37437191
1577052000,7391.98,7410.1,7405.19,7392.0,29.48516562
1577052900,7381.6,7392.99,7392.0,7383.9,59.29016749
1577053800,7383.7,7417.0,7383.9,7414.14,43.52034091
1577054700,7397.8,7414.14,7414.14,7408.83,48.28355919
1577055600,7407.29,7439.32,7408.78,7425.25,73.66656898
1577056500,7421.21,7480.24,7424.63,7443.48,240.38006311
1577057400,7442.0,7491.99,7443.46,7482.99,337.22970213
1577058300,7464.51,7521.55,7482.24,7513.06,723.36298709
1577059200,7514.16,7595.92,7514.74,7569.46,850.86784317
1577060100,7569.61,7631.13,7569.61,7588.46,700.38783583
1577061000,7532.41,7589.11,7589.11,7541.13,338.33733644
1577061900,7537.79,7567.87,7541.12,7553.54,85.55198579
1577062800,7552.51,7594.92,7553.53,7586.51,202.7943781
1577063700,7563.99,7587.95,7586.51,7582.55,64.14450359
1577064600,7538.82,7582.54,7582.54,7560.81,220.48986449
1577065500,7560.79,7642.66,7560.81,7619.54,331.84843476
1577066400,7594.87,7640.9,7619.53,7618.98,188.80353667
1577067300,7573.81,7625.68,7618.98,7573.81,151.81802581
1577068200,7560.73,7587.93,7570.0,7567.55,153.1730572
1577069100,7558.97,7575.93,7567.55,7568.73,61.44910541
1577070000,7568.47,7598.54,7568.74,7587.32,121.87779712
1577070900,7585.08,7605.99,7587.32,7598.65,72.3982174
1577071800,7575.35,7605.0,7598.45,7575.74,80.25848507
1577072700,7569.48,7605.0,7575.73,7598.28,76.1015685
1577073600,7582.58,7600.8,7597.31,7591.01,33.14812412
1577074500,7576.64,7591.01,7591.0,7580.51,26.7656584
1577075400,7565.02,7578.9,7578.9,7567.13,64.19171735
1577076300,7567.12,7578.25,7567.12,7567.68,25.75199323
1577077200,7553.35,7572.72,7567.68,7559.38,80.19716975
1577078100,7557.75,7568.75,7557.75,7564.99,16.25698878
1577079000,7563.17,7588.99,7564.99,7568.45,75.95960768
1577079900,7542.66,7568.37,7568.37,7554.61,81.86995643
1577080800,7545.26,7559.59,7554.61,7556.5,54.23617246
1577081700,7501.0,7556.5,7556.49,7513.98,336.39096133
1577082600,7476.89,7525.0,7514.99,7477.0,221.71631889
1577083500,7459.21,7495.29,7479.98,7482.3,184.41211618
1577084400,7478.03,7491.9,7483.29,7491.9,48.77712145
1577085300,7490.12,7518.6,7491.89,7517.69,82.68897631
1577086200,7504.21,7515.82,7515.82,7504.22,42.12565689
1577087100,7501.71,7517.52,7504.21,7501.71,81.14021212
1577088000,7498.68,7510.38,7501.71,7510.38,76.14690495
1577088900,7510.37,7527.34,7510.37,7527.34,109.5131342
1577089800,7523.61,7541.5,7527.34,7525.2,59.91052513
1577090700,7525.19,7534.35,7525.19,7534.35,9.13760369
1577091600,7514.44,7534.35,7534.34,7516.52,27.03188374
1577092500,7503.26,7516.52,7516.52,7511.55,42.83572382
1577093400,7511.54,7530.0,7511.54,7530.0,46.28931456
1577094300,7524.82,7536.56,7530.15,7533.64,22.65833609
1577095200,7522.4,7547.91,7533.64,7522.4,67.65901353
1577096100,7519.89,7533.22,7519.89,7533.21,18.7609446
1577097000,7516.8,7533.22,7533.22,7529.35,60.52159225
1577097900,7524.09,7529.36,7529.35,7524.09,6.14241716
1577098800,7511.0,7524.09,7524.09,7521.0,30.11234154
1577099700,7518.83,7562.7,7520.99,7548.66,89.47049717
1577100600,7537.89,7551.81,7548.66,7551.8,41.99123943
1577101500,7549.49,7561.86,7551.8,7553.44,107.13199647
1577102400,7552.34,7561.92,7553.44,7553.43,62.19582534
1577103300,7535.43,7553.46,7553.43,7549.99,64.80297897
1577104200,7545.0,7550.04,7550.0,7547.0,32.28490309
1577105100,7546.02,7561.5,7546.99,7561.48,93.11629093
1577106000,7558.5,7585.0,7561.47,7583.05,46.34730564
1577106900,7573.63,7590.0,7583.04,7589.99,48.47428848
1577107800,7570.0,7590.0,7590.0,7576.16,44.99418316
1577108700,7470.0,7591.72,7576.15,7518.82,562.29642733
1577109600,7480.4,7533.54,7520.81,7520.19,297.87464659
1577110500,7520.19,7541.96,7520.19,7538.99,66.96627723
1577111400,7538.5,7561.96,7538.5,7561.96,95.04993763
1577112300,7561.0,7579.33,7561.96,7577.6,71.5847567
1577113200,7561.48,7581.08,7577.16,7563.02,180.97906788
1577114100,7555.97,7577.22,7563.02,7569.43,76.69926586
1577115000,7565.0,7616.6,7568.13,7578.96,338.05294886
1577115900,7566.8,7588.74,7578.95,7586.38,108.26252531
1577116800,7569.22,7688.99,7586.38,7686.69,730.8439892
1577117700,7580.81,7687.96,7686.69,7612.51,702.45247848
