time,last_low,last_high,last_open,last_close,last_volume,current_open,target_close,target_return,target_trade
1594944000,229.77,239.16,238.35,233.41,143676.50946975,233.47,232.63,-0.0035978926628689057,-1
1595030400,230.87,234.55,233.47,232.63,77645.60947152,232.59,235.72,0.013457156369577348,1
1595116800,232.24,236.97,232.59,235.72,48348.08464248,235.69,239.17,0.014765157622300436,1
1595203200,233.28,240.0,235.69,239.17,47600.88537256,239.26,236.1,-0.01320738945080664,-1
1595289600,233.85,239.8,239.26,236.1,75335.42836551,236.12,245.65,0.04036083347450449,1
1595376000,235.77,247.18,236.12,245.65,132078.78763576,245.64,264.28,0.07588340661130104,1
1595462400,241.62,269.49,245.64,264.28,152721.59642151,264.28,275.68,0.04313606780687163,1
1595548800,260.1,282.6,264.28,275.68,309092.34216714,275.56,279.59,0.014624764116707696,1
1595635200,268.39,287.8,275.56,279.59,180943.23090308,279.66,305.66,0.09297003504255166,1
1595721600,279.62,310.0,279.66,305.66,245086.41093138,305.55,311.35,0.018982163312060256,1
1595808000,300.21,319.86,305.55,311.35,238205.01599146,311.43,322.24,0.03471084995022959,1
1595894400,311.38,334.34,311.43,322.24,412079.37629514,322.41,317.59,-0.0149499085015975,-1
1595980800,306.29,327.34,322.41,317.59,208395.56039785,317.52,318.16,0.0020156210632402472,1
1596067200,312.66,325.85,317.52,318.16,166994.96333734,318.15,335.31,0.05393682225365402,1
1596153600,314.52,342.4,318.15,335.31,175330.87646686,335.25,346.86,0.03463087248322152,1
1596240000,328.35,349.74,335.25,346.86,199448.47978816,346.86,387.4,0.11687712621807059,1
1596326400,343.75,394.0,346.86,387.4,308505.50003166,387.4,372.21,-0.03921011874032008,-1
1596412800,325.75,415.0,387.4,372.21,573146.54484066,372.19,386.22,0.03769580053198643,1
1596499200,366.34,399.69,372.19,386.22,246596.56665901,386.27,389.82,0.009190462629766773,1
1596585600,380.67,403.64,386.27,389.82,250989.95459676,389.76,401.21,0.029377052545155966,1
1596672000,383.86,408.0,389.76,401.21,208377.2177264,401.21,395.28,-0.014780289623887758,-1
1596758400,391.0,404.03,401.21,395.28,147321.25541594,395.28,379.75,-0.03928860554543608,-1
1596844800,362.88,398.57,395.28,379.75,258109.56327072,379.76,397.51,0.046740046345060036,1
1596931200,376.18,400.06,379.76,397.51,109615.57796907,397.5,390.41,-0.01783647798742132,-1
1597017600,384.02,401.0,397.5,390.41,144028.58904543,390.41,395.78,0.01375477062575228,1
1597104000,385.44,400.21,390.41,395.78,198449.18038811,395.77,378.88,-0.0426763018925133,-1
1597190400,364.77,398.3,395.77,378.88,231283.21718575,378.92,387.27,0.02203631373376957,1
1597276800,365.19,389.57,378.92,387.27,193171.5051413,387.27,424.94,0.09727063805613659,1
1597363200,376.46,432.94,387.27,424.94,363868.52826094,425.0,438.83,0.0325411764705882,1
1597449600,417.52,445.45,425.0,438.83,320572.96388462,438.83,432.55,-0.014310780940227362,-1
1597536000,428.0,443.33,438.83,432.55,170960.90077551,432.67,433.7,0.0023805671759076726,1
1597622400,412.51,437.0,432.67,433.7,198013.6894012,433.71,431.5,-0.005095570773097184,-1
1597708800,420.5,447.5,433.71,431.5,221839.14358535,431.5,422.31,-0.021297798377752024,-1
1597795200,414.44,434.27,431.5,422.31,148682.30738539,422.31,407.59,-0.03485591153418112,-1
1597881600,393.75,426.97,422.31,407.59,212936.96902525,407.6,415.92,0.02041216879293423,1
1597968000,402.3,419.58,407.6,415.92,146536.51021535,415.92,388.05,-0.06700807847663012,-1
1598054400,385.0,418.92,415.92,388.05,218376.51497554,388.0,395.62,0.01963917525773197,1
1598140800,379.53,399.73,388.0,395.62,145453.08931908,395.52,390.9,-0.011680825242718459,-1
1598227200,383.67,400.0,395.52,390.9,79939.92783349,390.78,407.76,0.04345155842161835,1
1598313600,387.72,411.97,390.78,407.76,153521.94600679,407.76,383.33,-0.059912693741416535,-1
1598400000,369.36,409.31,407.76,383.33,189576.54223265,383.26,386.1,0.007410113239054511,1
1598486400,377.56,393.5,383.26,386.1,131417.52221164,386.12,383.25,-0.0074329224075417085,-1
1598572800,371.5,397.15,386.12,383.25,121889.95194935,383.27,395.47,0.0318313460484777,1
1598659200,379.67,398.16,383.27,395.47,123755.41938251,395.35,398.58,0.008169975970658811,1
1598745600,392.34,405.82,395.35,398.58,89963.76995825,398.57,428.94,0.07619740572546856,1
1598832000,398.24,429.9,398.57,428.94,170379.4456584,428.92,433.89,0.01158724237620062,1
1598918400,418.16,439.0,428.92,433.89,168619.80537213,433.88,475.57,0.09608647552318612,1
1599004800,429.66,488.95,433.88,475.57,333743.62207967,475.57,440.02,-0.07475240238030156,-1
1599091200,420.58,481.2,475.57,440.02,320308.05438354,439.99,382.87,-0.12982113229846134,-1
1599177600,370.0,451.0,439.99,382.87,407832.29146336,382.15,388.96,0.017820227659296094,1
1599264000,359.0,400.5,382.15,388.96,286186.00739699,389.2,335.25,-0.138617677286742,-1
1599350400,310.0,394.38,389.2,335.25,607878.87819331,335.25,352.77,0.052259507829977576,1
1599436800,316.43,360.61,335.25,352.77,266338.83290829,352.85,353.71,0.002437296301544443,1
1599523200,323.17,358.66,352.85,353.71,215514.08931085,353.71,337.48,-0.04588504707246038,-1
1599609600,325.36,357.01,353.71,337.48,209229.73612667,337.48,351.1,0.040357947137608166,1
1599696000,330.6,359.41,337.48,351.1,166730.61512655,351.11,368.06,0.048275469226168405,1
1599782400,350.23,377.79,351.11,368.06,217245.43576712,367.94,373.93,0.01627982823286408,1
1599868800,355.81,375.38,367.94,373.93,132464.58690229,373.93,387.81,0.037119246917872314,1
1599955200,364.88,388.25,373.93,387.81,109437.79363532,387.82,366.58,-0.05476767572585223,-1
1600041600,353.58,390.41,387.82,366.58,164465.94392732,366.58,377.28,0.029188717333187814,1
1600128000,355.66,384.61,366.58,377.28,190573.77197746,377.27,364.2,-0.034643623929811525,-1
1600214400,362.5,382.76,377.27,364.2,170054.9627384,364.05,365.23,0.003241313006455176,1
1600300800,355.0,373.37,364.05,365.23,130167.7980122,365.22,389.45,0.06634357373637796,1
1600387200,363.4,394.55,365.22,389.45,212965.41279613,389.52,384.64,-0.01252823988498664,-1
1600473600,375.19,392.69,389.52,384.64,163353.49313499,384.6,385.23,0.001638065522620893,1
1600560000,377.2,388.43,384.6,385.23,70257.87733175,385.25,370.69,-0.037793640493186245,-1
1600646400,364.89,385.31,385.25,370.69,89803.37071302,371.03,340.11,-0.08333557933320745,-1
1600732800,331.0,376.76,371.03,340.11,266795.43383713,340.36,344.26,0.011458455752732334,1
1600819200,335.57,346.84,340.36,344.26,125988.89838001,344.25,320.63,-0.06861292665214234,-1
1600905600,313.0,344.64,344.25,320.63,190725.11444266,320.65,349.14,0.08885077186963983,1
1600992000,316.65,353.14,320.65,349.14,183245.45463309,349.14,352.11,0.008506616257088925,1
1601078400,337.63,358.12,349.14,352.11,126913.44997664,352.12,354.13,0.0057082812677496046,1
1601164800,346.03,356.5,352.12,354.13,61035.01105045,354.01,357.55,0.009999717522103954,1
1601251200,347.05,362.86,354.01,357.55,80085.26429182,357.53,353.91,-0.010125024473470612,-1
1601337600,351.88,368.52,357.53,353.91,104212.37558644,353.68,359.9,0.017586518887129525,1
1601424000,350.19,360.59,353.68,359.9,116581.13501754,359.93,359.89,-0.0001111327202512168,0
1601510400,351.38,361.51,359.93,359.89,61528.3697469,360.01,352.9,-0.0197494514041277,-1
1601596800,345.01,370.25,360.01,352.9,123288.381776,352.84,345.7,-0.02023580092959978,-1
1601683200,334.19,354.25,352.84,345.7,152553.41162458,345.74,346.18,0.0012726326141030767,1
1601769600,343.71,351.2,345.74,346.18,39972.14867485,346.18,352.48,0.018198624992778356,1
1601856000,344.08,354.35,346.18,352.48,57672.70466128,352.42,353.73,0.003717155666534255,1
1601942400,348.69,356.12,352.42,353.73,53291.56083882,353.82,340.78,-0.036854897970719634,-1
1602028800,336.73,355.33,353.82,340.78,101113.66417348,340.8,341.68,0.002582159624413132,1
1602115200,332.87,342.83,340.8,341.68,95554.36544775,341.7,351.25,0.027948492829967843,1
1602201600,334.29,353.34,341.7,351.25,88039.97567275,351.17,365.36,0.0404077797078338,1
1602288000,347.15,368.7,351.17,365.36,116241.01508045,365.35,370.75,0.014780347611878956,1
