time,low,high,open,close,volume
1577386800,127.8,132.06,128.66,128.81,8978.59433587
1577390400,127.13,129.33,128.71,127.46,3102.35088359
1577394000,125.74,127.4,127.39,126.06,5172.11607653
1577397600,124.1,126.02,126.02,125.21,4185.53483313
1577401200,124.83,125.56,125.19,125.49,3500.20931863
1577404800,125.0,125.56,125.49,125.21,1508.31235132
1577408400,125.03,125.67,125.16,125.67,794.98831895
1577412000,125.65,126.38,125.66,126.18,831.7263515
1577415600,125.82,126.26,126.18,126.08,1537.06448819
1577419200,124.98,126.11,126.09,125.03,1568.62328327
1577422800,124.85,125.49,125.02,125.16,1919.8446709
1577426400,124.84,125.16,125.16,124.85,691.41589742
1577430000,124.01,124.86,124.86,124.4,1017.36136696
1577433600,124.15,124.85,124.39,124.71,1341.14556881
1577437200,124.13,124.65,124.65,124.31,1026.6321673
1577440800,124.07,124.74,124.3,124.59,396.4939637
1577444400,122.15,124.6,124.58,123.22,2660.60911745
1577448000,122.56,124.98,123.27,124.95,783.00763969
1577451600,123.96,125.43,124.95,124.16,3024.74951523
1577455200,123.82,124.83,124.22,124.58,1171.19078033
1577458800,124.39,126.15,124.55,125.91,2569.84086509
1577462400,124.47,126.7,125.76,124.95,3501.77462686
1577466000,124.23,125.26,124.94,124.99,2035.61597596
1577469600,124.75,125.57,124.99,125.22,1949.42138417
1577473200,124.83,125.45,125.04,125.05,2177.13022612
1577476800,125.08,125.51,125.09,125.42,2264.63967309
1577480400,124.95,125.56,125.43,125.52,938.69565413
1577484000,125.53,126.61,125.53,126.27,2917.92728368
1577487600,126.01,126.32,126.25,126.23,1152.76186023
1577491200,125.8,127.6,126.23,127.38,2334.1944782
1577494800,126.84,128.0,127.38,127.19,3221.30488445
1577498400,126.27,127.65,127.17,126.73,12225.25462311
1577502000,126.44,126.99,126.68,126.9,1730.88976233
1577505600,126.65,127.65,126.9,127.32,724.27943339
1577509200,127.27,127.98,127.67,127.69,652.86789611
1577512800,126.93,128.27,127.66,126.93,2078.51854624
1577516400,126.7,127.35,126.93,126.92,1111.18825507
1577520000,126.48,127.16,126.96,127.1,686.67029094
1577523600,126.89,127.16,127.06,126.93,451.3840222
1577527200,126.61,127.6,126.92,127.49,748.13282853
1577530800,126.69,127.4,127.4,126.86,483.05652859
1577534400,126.85,127.36,126.86,127.28,820.17718691
1577538000,126.87,127.31,127.27,127.07,707.95581436
1577541600,126.92,127.72,127.06,127.72,729.67626403
1577545200,126.87,128.1,127.6,127.24,1597.31857167
1577548800,126.76,128.1,127.24,127.89,1336.84048621
1577552400,127.84,129.31,127.88,129.03,3956.42232225
1577556000,128.47,129.6,129.25,128.81,5423.21575765
1577559600,128.58,129.05,128.81,128.76,701.41138721
1577563200,128.13,129.09,128.77,128.44,1721.64592319
1577566800,128.0,128.57,128.45,128.22,1141.2578591
1577570400,127.72,128.22,128.22,128.02,1608.98518883
1577574000,127.82,128.18,128.02,127.91,844.03960885
1577577600,127.54,127.95,127.95,127.69,1288.67403225
1577581200,127.22,127.77,127.77,127.48,2211.09698107
1577584800,127.47,127.96,127.49,127.96,711.97648769
1577588400,127.78,127.95,127.95,127.91,831.48488088
1577592000,127.61,127.93,127.9,127.87,1585.77757992
1577595600,127.37,128.03,127.86,128.03,1259.01227454
1577599200,127.93,128.55,128.03,128.47,577.14846824
1577602800,128.13,128.62,128.46,128.25,905.75360331
1577606400,128.24,128.65,128.24,128.53,380.95255613
1577610000,127.77,128.52,128.52,127.77,487.2528511
1577613600,127.72,128.16,127.87,127.97,257.95133534
1577617200,127.88,129.18,127.97,129.16,1237.60698991
1577620800,128.78,130.83,129.13,130.82,2387.71557172
1577624400,130.02,130.94,130.75,130.72,1174.40595156
1577628000,130.54,131.7,130.72,130.77,2636.98738897
1577631600,130.4,132.21,130.71,131.75,3986.58277506
1577635200,131.74,133.66,131.74,132.64,4199.48757414
1577638800,132.02,133.33,132.64,133.24,2259.30968439
1577642400,132.71,133.79,133.24,133.59,6778.47190379
1577646000,133.06,134.81,133.58,134.7,3745.5595977
1577649600,134.11,137.85,134.7,135.0,12087.14031869
1577653200,132.62,134.96,134.95,134.66,6055.04453434
1577656800,134.59,135.76,134.66,134.85,4685.09120581
1577660400,134.17,135.4,134.86,134.3,3155.34896207
1577664000,133.01,134.31,134.31,133.42,3777.63355569
1577667600,133.19,134.42,133.41,134.06,1867.68758101
1577671200,133.68,134.42,134.06,134.3,1744.26584115
1577674800,133.49,134.36,134.36,133.78,857.80829308
1577678400,133.72,135.37,133.77,134.86,6122.50387991
1577682000,134.55,135.19,134.88,134.81,1956.60282005
1577685600,134.33,134.91,134.81,134.77,2005.35274465
1577689200,134.76,135.97,134.76,135.23,5611.11833229
1577692800,134.04,135.24,135.24,134.54,824.80451555
1577696400,133.18,134.96,134.54,133.29,2548.50087171
1577700000,132.17,133.82,133.31,132.58,2652.08584189
1577703600,132.4,133.1,132.53,132.88,797.05261782
1577707200,132.34,133.33,132.92,132.47,568.17106013
1577710800,131.39,132.67,132.35,131.83,1165.97203507
1577714400,130.75,132.48,131.81,130.78,4105.54382456
1577718000,129.79,131.11,130.83,130.14,5373.19814551
1577721600,129.99,131.3,130.16,131.27,1611.68230463
1577725200,130.6,131.25,131.25,131.16,1852.43343849
1577728800,130.76,131.56,131.06,130.76,1714.81988746
1577732400,130.38,130.96,130.76,130.72,2401.34707644
1577736000,130.67,131.93,130.8,131.44,4185.30580339
1577739600,131.21,131.73,131.49,131.46,1361.96805934
1577743200,131.46,131.97,131.47,131.97,1411.1685562
1577746800,130.76,132.19,131.97,131.1,2294.70075972
1577750400,130.31,131.09,131.08,131.03,2642.16580441
1577754000,130.89,131.35,131.03,131.35,1298.41485409
1577757600,130.7,131.35,131.35,130.97,1110.64337553
1577761200,130.6,131.24,130.97,130.93,4409.29473417
1577764800,130.54,131.35,130.93,130.92,1496.14654494
1577768400,130.9,132.35,130.91,132.08,2157.34394634
1577772000,131.65,132.54,132.08,131.94,1032.29816467
1577775600,131.55,132.04,131.94,131.73,607.18103787
1577779200,131.32,131.74,131.74,131.38,464.73758128
1577782800,130.93,131.6,131.38,131.22,783.95198577
1577786400,131.02,131.75,131.1,131.32,575.18905258
1577790000,131.33,131.75,131.33,131.5,500.05665186
1577793600,130.71,131.5,131.5,131.13,1522.85932556
1577797200,131.08,131.62,131.13,131.1,1002.93722237
1577800800,130.84,133.19,131.08,131.09,9533.22886663
1577804400,128.5,131.38,131.25,129.29,10232.89614517
1577808000,128.67,130.0,129.08,129.61,10386.14840069
1577811600,128.25,129.55,129.55,128.83,5603.64930484
1577815200,128.45,129.44,128.83,128.69,6726.02744606
1577818800,127.6,128.68,128.68,127.84,9127.54262797
1577822400,127.71,128.34,127.84,127.86,3347.35212488
1577826000,127.72,128.43,127.86,128.38,2733.38462003
1577829600,127.95,128.69,128.38,128.33,4320.56793044
1577833200,128.14,128.69,128.33,128.54,3430.37413739
1577836800,128.12,128.54,128.54,128.34,1910.23945475
1577840400,128.32,130.14,128.33,130.14,4916.26114071
1577844000,129.91,130.5,130.23,130.37,3044.7458358
1577847600,129.38,130.44,130.38,129.57,3829.07914065
1577851200,129.5,130.0,129.58,129.56,5416.86864899
1577854800,129.47,129.94,129.55,129.83,1789.72782679
1577858400,129.82,130.25,129.83,130.0,909.71828672
1577862000,129.8,130.25,130.0,129.87,866.22584185
1577865600,129.61,130.01,129.87,130.01,1034.71834475
1577869200,129.96,130.22,130.02,129.98,830.42917385
1577872800,129.88,130.33,129.98,130.33,564.36166566
1577876400,130.23,131.42,130.33,130.36,1857.75926611
1577880000,130.36,131.31,130.38,131.28,1688.6394726
1577883600,131.04,132.08,131.28,131.41,4327.96619463
1577887200,130.93,132.05,131.36,131.66,1087.60675341
1577890800,131.29,132.15,131.71,131.75,1277.48157701
1577894400,131.51,132.56,131.73,132.55,2050.91384464
1577898000,131.94,132.68,132.56,131.97,1846.20527873
1577901600,131.24,132.14,131.97,131.64,2025.07846725
1577905200,131.15,131.72,131.55,131.34,1278.7266515
1577908800,131.23,131.87,131.45,131.73,1233.76265075
1577912400,130.97,131.99,131.81,131.41,8899.99013475
1577916000,129.36,131.41,131.41,129.77,3165.85896442
1577919600,129.24,130.27,129.78,130.19,1660.13038997
1577923200,129.67,130.18,130.14,130.0,2310.92264453
1577926800,129.69,130.0,130.0,129.76,819.75671348
1577930400,128.28,129.76,129.76,129.21,2467.13864111
1577934000,128.36,129.19,129.19,128.56,1231.62472474
1577937600,128.21,129.25,128.51,129.12,1201.78263409
1577941200,128.78,129.19,129.02,129.08,666.48023803
1577944800,128.59,129.44,129.07,128.78,690.31159846
1577948400,128.41,129.07,128.79,128.65,526.01618701
1577952000,128.61,129.7,128.61,129.68,1259.46806283
1577955600,129.07,129.67,129.67,129.46,404.71275703
1577959200,129.28,129.7,129.45,129.39,1033.0567624
1577962800,128.97,129.43,129.33,129.16,579.74515922
1577966400,129.06,129.52,129.16,129.51,697.75596192
1577970000,128.45,129.53,129.51,128.97,1297.98204062
1577973600,128.81,129.45,128.97,129.03,1452.04115127
1577977200,128.96,129.41,128.99,129.26,941.16763459
1577980800,126.4,129.36,129.26,127.22,11614.28243367
1577984400,125.83,127.21,127.21,126.91,7867.57770928
1577988000,126.66,127.33,126.92,127.12,1884.55336999
1577991600,126.68,127.32,127.11,127.25,1895.17253179
1577995200,126.51,127.29,127.26,126.82,3100.96479258
1577998800,126.75,127.51,126.8,127.39,2392.46247665
1578002400,126.84,127.39,127.39,127.01,1964.80479389
1578006000,126.59,127.01,126.95,126.81,911.78799619
1578009600,126.55,127.22,126.81,126.65,1134.05098761
1578013200,125.52,126.65,126.65,125.63,2631.28437425
1578016800,125.53,126.65,125.63,126.61,1713.94587603
1578020400,126.23,126.69,126.61,126.52,1669.17359948
1578024000,126.51,129.83,126.51,129.14,6914.14871797
1578027600,128.44,129.67,129.12,128.96,3584.39419088
1578031200,128.57,129.18,128.93,129.08,2197.93381485
1578034800,128.55,129.37,129.08,128.58,4958.64540787
1578038400,128.53,132.86,128.54,131.95,6275.28658513
1578042000,131.63,132.73,131.95,132.18,3327.17577773
1578045600,131.4,132.59,132.19,131.98,3225.6090366
1578049200,131.74,132.45,131.92,132.27,1707.98898222
1578052800,131.69,132.79,132.41,132.14,1533.21750315
1578056400,132.17,133.68,132.17,133.4,4447.3752581
1578060000,131.0,133.65,133.41,131.62,5141.44070982
1578063600,131.47,132.5,131.63,132.5,1945.3497834
1578067200,131.96,133.68,132.49,133.42,5732.01529999
1578070800,132.58,134.93,133.43,134.05,8909.50999118
1578074400,133.25,134.21,133.97,133.39,2151.01211275
1578078000,132.21,133.41,133.38,133.28,2458.75634567
1578081600,132.81,133.93,133.23,133.3,2178.77489587
1578085200,131.0,133.75,133.3,132.14,8670.95817709
1578088800,132.02,133.0,132.17,132.93,2604.56909754
1578092400,132.83,134.82,132.88,134.17,3539.27632323
1578096000,133.35,134.73,134.17,133.65,3015.27676965
1578099600,132.68,133.66,133.66,132.89,1258.71456036
1578103200,132.59,133.22,132.86,133.22,1397.82487233
1578106800,132.98,133.39,133.2,133.28,811.41324472
1578110400,132.84,133.7,133.23,133.45,488.32976995
1578114000,133.29,133.93,133.46,133.55,1321.6134726
1578117600,133.49,134.1,133.49,133.84,623.47698515
1578121200,133.24,134.16,133.83,133.84,481.44316176
1578124800,133.39,133.9,133.84,133.45,257.2430255
1578128400,133.03,133.89,133.5,133.87,908.62877334
1578132000,133.03,133.9,133.86,133.03,616.55906248
1578135600,132.83,133.6,133.09,133.6,385.09070347
1578139200,132.5,133.61,133.61,132.69,1986.23220676
1578142800,132.5,132.98,132.64,132.64,991.91112306
1578146400,132.59,133.1,132.63,132.82,683.62848806
1578150000,132.75,133.49,132.82,133.19,860.45904883
1578153600,132.8,133.34,133.19,132.96,843.54956625
1578157200,133.06,134.65,133.06,134.55,3106.36920651
1578160800,132.9,135.75,134.59,133.34,4766.31644666
1578164400,132.9,134.11,133.27,133.72,1884.98323626
1578168000,133.4,134.0,133.68,133.93,736.70659088
1578171600,133.53,134.38,133.99,133.95,1115.40093129
1578175200,133.68,134.37,134.05,134.11,1307.10461974
1578178800,133.81,134.36,134.1,134.14,1406.5712586
1578182400,134.14,135.09,134.14,134.66,1894.57457042
1578186000,134.71,135.71,134.72,135.59,2987.92192967
1578189600,135.07,135.9,135.62,135.35,1073.69910218
1578193200,135.32,136.12,135.35,136.12,1115.07388506
1578196800,135.6,137.1,136.09,135.77,1982.83802221
1578200400,135.59,136.4,135.84,136.1,1040.46302771
1578204000,135.88,136.49,136.1,136.07,832.87878158
1578207600,135.91,136.35,136.08,136.09,633.33291786
1578211200,135.01,136.19,136.09,135.48,784.43240269
1578214800,135.08,135.68,135.48,135.24,523.21188305
1578218400,134.75,135.4,135.21,134.89,477.66138657
1578222000,134.86,135.39,134.88,135.12,292.28259242
1578225600,135.11,136.0,135.12,135.94,1159.06673865
1578229200,135.4,136.0,135.87,135.66,1124.93910802
1578232800,135.59,136.09,135.63,135.68,1316.48573113
1578236400,135.64,138.19,135.67,137.26,3799.82148446
1578240000,136.79,138.07,137.23,137.2,3119.93328996
1578243600,136.89,138.97,137.19,137.96,4430.66396562
1578247200,136.98,138.23,137.97,137.91,2938.71006791
1578250800,137.33,137.99,137.91,137.99,1978.56617184
1578254400,137.66,138.13,137.98,137.95,1281.61539208
1578258000,135.0,137.89,137.89,135.3,5903.32814323
1578261600,134.27,135.76,135.32,134.78,2707.68337867
1578265200,134.15,135.36,134.77,135.31,1954.50913928
1578268800,134.78,135.64,135.31,135.64,1851.25821178
1578272400,135.35,137.38,135.59,137.18,3445.42551732
1578276000,137.19,139.53,137.19,139.03,6061.92765537
1578279600,138.12,139.59,139.12,139.45,5636.13992461
1578283200,139.06,139.73,139.45,139.3,1833.89041911
1578286800,138.58,139.52,139.38,139.1,1657.11705114
1578290400,138.73,139.31,139.07,138.82,1004.10259015
1578294000,138.65,139.01,138.81,138.82,1173.78103014
1578297600,138.78,141.15,138.81,140.39,5891.97153274
1578301200,139.58,140.66,140.39,140.66,3188.26893458
1578304800,140.49,142.31,140.67,142.06,3257.86336791
1578308400,140.69,142.99,141.96,141.25,3122.4856438
1578312000,141.3,142.57,141.36,142.33,3302.52456031
1578315600,139.06,142.99,142.32,140.08,8908.84494425
1578319200,139.6,141.37,140.08,140.99,5864.65891181
1578322800,140.11,141.37,140.98,140.13,3827.25978496
1578326400,140.03,141.31,140.11,140.58,2611.24649114
1578330000,140.43,141.67,140.58,141.66,2653.14474216
1578333600,140.6,141.66,141.66,140.94,3109.11837225
1578337200,140.73,141.53,140.98,141.27,2556.30620514
1578340800,141.06,142.27,141.26,142.06,3786.57073524
1578344400,141.57,142.62,142.06,141.75,3073.58007059
1578348000,141.62,143.85,141.75,142.98,6221.23426772
1578351600,142.66,144.51,143.02,144.19,7485.05416982
1578355200,143.19,145.25,144.2,143.65,11196.80866626
1578358800,143.5,144.16,143.72,143.84,2487.53874121
1578362400,143.86,144.92,143.86,144.01,3934.06200497
1578366000,143.58,144.46,144.01,143.59,1536.96082766
1578369600,142.3,143.67,143.6,142.59,6846.15255877
1578373200,142.3,143.18,142.58,143.07,2567.31818488
1578376800,142.64,143.17,143.07,142.86,1369.20026276
1578380400,142.59,143.09,142.88,142.76,1044.57842985
1578384000,142.77,143.29,142.82,143.14,649.95026913
1578387600,142.51,143.42,143.11,142.6,571.40381731
1578391200,142.52,142.93,142.59,142.88,807.71004239
1578394800,142.66,143.82,142.93,142.66,1348.78141817
1578398400,140.73,142.63,142.63,141.09,5261.85530028
1578402000,140.2,141.27,141.08,140.9,2050.21168389
1578405600,140.5,141.33,140.87,140.9,1744.19711079
1578409200,139.02,140.92,140.9,139.57,7720.98310449
1578412800,138.79,141.81,139.61,141.47,3935.74308812
1578416400,141.14,142.93,141.46,142.72,3023.64950171
1578420000,142.48,143.59,142.72,142.57,5132.20798845
1578423600,142.58,144.29,142.61,143.33,12991.44122567
1578427200,143.12,144.94,143.3,144.87,4207.66152081
1578430800,142.09,145.17,144.89,142.43,9802.47507915
1578434400,141.39,142.98,142.41,142.21,3010.75827077
1578438000,142.24,143.93,142.27,143.08,3283.77344072
1578441600,143.0,148.0,143.08,147.58,8612.02569159
1578445200,145.42,148.0,147.59,145.77,8521.1236057
1578448800,144.2,146.57,145.85,144.76,4684.55089089
1578452400,143.78,145.21,144.62,144.7,3285.35800982
1578456000,144.7,145.33,144.7,145.17,3062.83851753
1578459600,144.66,145.24,145.08,144.83,1624.74604483
1578463200,144.66,145.27,144.83,145.17,1886.5497182
1578466800,142.73,145.3,145.17,143.65,2576.13404804
1578470400,142.96,144.15,143.65,143.88,2904.30318697
1578474000,143.09,144.06,144.0,143.33,1291.1122087
1578477600,143.07,144.55,143.32,143.96,1013.92688196
1578481200,143.49,144.49,143.92,143.49,790.57124703
1578484800,142.08,143.61,143.49,142.33,2177.64879085
1578488400,140.63,143.46,142.32,142.98,5850.55913474
1578492000,140.78,143.02,142.98,141.75,5463.43320474
1578495600,140.28,142.29,142.01,141.12,6509.05134602
1578499200,137.76,141.76,141.38,138.89,10870.36810009
1578502800,137.15,139.32,138.9,138.96,11087.69907041
1578506400,138.49,139.89,138.8,139.34,3777.70505129
1578510000,137.82,139.49,139.32,137.82,4866.45892394
1578513600,137.03,139.46,137.82,139.16,4103.34038439
1578517200,138.61,139.65,139.17,139.02,3402.11593541
1578520800,138.5,140.52,139.01,140.33,1721.33278955
